order_details_id;order_id;pizza_id;order_date;order_time;unit_price;total_price;pizza_size;pizza_category;pizza_ingredients;pizza_name;lead_time
4277;1897;pep_msh_pep_l;2015-02-01 00:00:00;17:32:37;17,5;17,5;L;Classic;Pepperoni, Mushrooms, Green Peppers;The Pepperoni, Mushroom, and Peppers Pizza;2015-02-01 17:48:13
4278;1897;southw_ckn_l;2015-02-01 00:00:00;17:32:37;20,75;20,75;L;Chicken;Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce;The Southwest Chicken Pizza;2015-02-01 17:51:12
4279;1897;thai_ckn_s;2015-02-01 00:00:00;17:32:37;12,75;12,75;S;Chicken;Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce;The Thai Chicken Pizza;2015-02-01 17:48:18
4280;1898;ckn_alfredo_m;2015-02-01 00:00:00;17:34:26;16,75;16,75;M;Chicken;Chicken, Red Onions, Red Peppers, Mushrooms, Asiago Cheese, Alfredo Sauce;The Chicken Alfredo Pizza;2015-02-01 17:52:52
4281;1899;ckn_alfredo_l;2015-02-01 00:00:00;17:35:39;20,75;20,75;L;Chicken;Chicken, Red Onions, Red Peppers, Mushrooms, Asiago Cheese, Alfredo Sauce;The Chicken Alfredo Pizza;2015-02-01 17:48:41
4282;1899;peppr_salami_l;2015-02-01 00:00:00;17:35:39;20,75;20,75;L;Supreme;Genoa Salami, Capocollo, Pepperoni, Tomatoes, Asiago Cheese, Garlic;The Pepper Salami Pizza;2015-02-01 17:53:21
4283;1900;hawaiian_l;2015-02-01 00:00:00;17:42:49;16,5;16,5;L;Classic;Sliced Ham, Pineapple, Mozzarella Cheese;The Hawaiian Pizza;2015-02-01 18:04:26
4284;1901;bbq_ckn_m;2015-02-01 00:00:00;17:47:51;16,75;16,75;M;Chicken;Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce;The Barbecue Chicken Pizza;2015-02-01 18:01:08
4285;1901;four_cheese_l;2015-02-01 00:00:00;17:47:51;17,95;17,95;L;Veggie;Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic;The Four Cheese Pizza;2015-02-01 18:01:29
4286;1902;four_cheese_l;2015-02-01 00:00:00;17:50:51;17,95;17,95;L;Veggie;Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic;The Four Cheese Pizza;2015-02-01 18:05:13
4287;1902;ital_cpcllo_s;2015-02-01 00:00:00;17:50:51;12;12;S;Classic;Capocollo, Red Peppers, Tomatoes, Goat Cheese, Garlic, Oregano;The Italian Capocollo Pizza;2015-02-01 18:03:24
4288;1903;four_cheese_m;2015-02-01 00:00:00;18:06:22;14,75;14,75;M;Veggie;Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic;The Four Cheese Pizza;2015-02-01 18:20:45
4289;1904;big_meat_s;2015-02-01 00:00:00;18:13:17;12;12;S;Classic;Bacon, Pepperoni, Italian Sausage, Chorizo Sausage;The Big Meat Pizza;2015-02-01 18:33:19
4290;1904;classic_dlx_m;2015-02-01 00:00:00;18:13:17;16;16;M;Classic;Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon;The Classic Deluxe Pizza;2015-02-01 18:29:54
4291;1904;ital_supr_l;2015-02-01 00:00:00;18:13:17;20,75;20,75;L;Supreme;Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic;The Italian Supreme Pizza;2015-02-01 18:31:50
4292;1904;pepperoni_s;2015-02-01 00:00:00;18:13:17;9,75;9,75;S;Classic;Mozzarella Cheese, Pepperoni;The Pepperoni Pizza;2015-02-01 18:31:28
4293;1905;bbq_ckn_m;2015-02-01 00:00:00;18:14:34;16,75;16,75;M;Chicken;Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce;The Barbecue Chicken Pizza;2015-02-01 18:32:12
4294;1905;cali_ckn_m;2015-02-01 00:00:00;18:14:34;16,75;16,75;M;Chicken;Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese;The California Chicken Pizza;2015-02-01 18:26:26
4295;1905;classic_dlx_s;2015-02-01 00:00:00;18:14:34;12;12;S;Classic;Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon;The Classic Deluxe Pizza;2015-02-01 18:32:19
4296;1906;five_cheese_l;2015-02-01 00:00:00;18:17:07;18,5;18,5;L;Veggie;Mozzarella Cheese, Provolone Cheese, Smoked Gouda Cheese, Romano Cheese, Blue Cheese, Garlic;The Five Cheese Pizza;2015-02-01 18:33:07
4297;1907;spinach_fet_s;2015-02-01 00:00:00;18:25:35;12;12;S;Veggie;Spinach, Mushrooms, Red Onions, Feta Cheese, Garlic;The Spinach and Feta Pizza;2015-02-01 18:42:11
4298;1908;bbq_ckn_m;2015-02-01 00:00:00;18:28:56;16,75;16,75;M;Chicken;Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce;The Barbecue Chicken Pizza;2015-02-01 18:45:06
4299;1909;ital_supr_l;2015-02-01 00:00:00;18:45:56;20,75;20,75;L;Supreme;Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic;The Italian Supreme Pizza;2015-02-01 19:08:45
4300;1910;bbq_ckn_m;2015-02-01 00:00:00;18:57:06;16,75;16,75;M;Chicken;Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce;The Barbecue Chicken Pizza;2015-02-01 19:15:29
4301;1911;cali_ckn_m;2015-02-01 00:00:00;19:01:15;16,75;16,75;M;Chicken;Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese;The California Chicken Pizza;2015-02-01 19:20:06
4302;1912;pep_msh_pep_s;2015-02-01 00:00:00;19:01:32;11;11;S;Classic;Pepperoni, Mushrooms, Green Peppers;The Pepperoni, Mushroom, and Peppers Pizza;2015-02-01 19:14:29
4303;1912;prsc_argla_m;2015-02-01 00:00:00;19:01:32;16,5;16,5;M;Supreme;Prosciutto di San Daniele, Arugula, Mozzarella Cheese;The Prosciutto and Arugula Pizza;2015-02-01 19:22:19
4304;1913;cali_ckn_m;2015-02-01 00:00:00;19:04:46;16,75;16,75;M;Chicken;Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese;The California Chicken Pizza;2015-02-01 19:15:20
4305;1914;pepperoni_s;2015-02-01 00:00:00;19:24:03;9,75;9,75;S;Classic;Mozzarella Cheese, Pepperoni;The Pepperoni Pizza;2015-02-01 19:44:57
4306;1915;pepperoni_m;2015-02-01 00:00:00;19:24:26;12,5;12,5;M;Classic;Mozzarella Cheese, Pepperoni;The Pepperoni Pizza;2015-02-01 19:42:58
4307;1915;spicy_ital_l;2015-02-01 00:00:00;19:24:26;20,75;20,75;L;Supreme;Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic;The Spicy Italian Pizza;2015-02-01 19:43:01
4308;1916;bbq_ckn_l;2015-02-01 00:00:00;19:27:59;20,75;20,75;L;Chicken;Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce;The Barbecue Chicken Pizza;2015-02-01 19:42:01
4309;1916;napolitana_m;2015-02-01 00:00:00;19:27:59;16;16;M;Classic;Tomatoes, Anchovies, Green Olives, Red Onions, Garlic;The Napolitana Pizza;2015-02-01 19:45:19
4310;1917;brie_carre_s;2015-02-01 00:00:00;19:48:51;23,65;23,65;S;Supreme;Brie Carre Cheese, Prosciutto, Caramelized Onions, Pears, Thyme, Garlic;The Brie Carre Pizza;2015-02-01 20:05:08
4311;1917;mexicana_l;2015-02-01 00:00:00;19:48:51;20,25;20,25;L;Veggie;Tomatoes, Red Peppers, Jalapeno Peppers, Red Onions, Cilantro, Corn, Chipotle Sauce, Garlic;The Mexicana Pizza;2015-02-01 20:04:24
4312;1917;southw_ckn_l;2015-02-01 00:00:00;19:48:51;20,75;20,75;L;Chicken;Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce;The Southwest Chicken Pizza;2015-02-01 20:03:33
4313;1917;the_greek_m;2015-02-01 00:00:00;19:48:51;16;16;M;Classic;Kalamata Olives, Feta Cheese, Tomatoes, Garlic, Beef Chuck Roast, Red Onions;The Greek Pizza;2015-02-01 20:10:54
4314;1918;cali_ckn_s;2015-02-01 00:00:00;19:50:54;12,75;12,75;S;Chicken;Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese;The California Chicken Pizza;2015-02-01 20:02:07
4315;1919;spicy_ital_m;2015-02-01 00:00:00;20:03:59;16,5;16,5;M;Supreme;Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic;The Spicy Italian Pizza;2015-02-01 20:20:01
4316;1920;bbq_ckn_m;2015-02-01 00:00:00;20:04:38;16,75;16,75;M;Chicken;Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce;The Barbecue Chicken Pizza;2015-02-01 20:25:59
4317;1920;prsc_argla_s;2015-02-01 00:00:00;20:04:38;12,5;12,5;S;Supreme;Prosciutto di San Daniele, Arugula, Mozzarella Cheese;The Prosciutto and Arugula Pizza;2015-02-01 20:14:47
4318;1921;ital_veggie_s;2015-02-01 00:00:00;20:07:50;12,75;12,75;S;Veggie;Eggplant, Artichokes, Tomatoes, Zucchini, Red Peppers, Garlic, Pesto Sauce;The Italian Vegetables Pizza;2015-02-01 20:24:47
4319;1922;ckn_pesto_l;2015-02-01 00:00:00;20:09:20;20,75;20,75;L;Chicken;Chicken, Tomatoes, Red Peppers, Spinach, Garlic, Pesto Sauce;The Chicken Pesto Pizza;2015-02-01 20:24:27
4320;1922;green_garden_m;2015-02-01 00:00:00;20:09:20;16;16;M;Veggie;Spinach, Mushrooms, Tomatoes, Green Olives, Feta Cheese;The Green Garden Pizza;2015-02-01 20:23:46
4321;1922;the_greek_xl;2015-02-01 00:00:00;20:09:20;25,5;25,5;XL;Classic;Kalamata Olives, Feta Cheese, Tomatoes, Garlic, Beef Chuck Roast, Red Onions;The Greek Pizza;2015-02-01 20:27:53
4322;1922;veggie_veg_l;2015-02-01 00:00:00;20:09:20;20,25;20,25;L;Veggie;Mushrooms, Tomatoes, Red Peppers, Green Peppers, Red Onions, Zucchini, Spinach, Garlic;The Vegetables + Vegetables Pizza;2015-02-01 20:23:29
4323;1923;bbq_ckn_m;2015-02-01 00:00:00;20:34:14;16,75;16,75;M;Chicken;Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce;The Barbecue Chicken Pizza;2015-02-01 20:52:12
4324;1923;classic_dlx_m;2015-02-01 00:00:00;20:34:14;16;16;M;Classic;Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon;The Classic Deluxe Pizza;2015-02-01 20:51:27
4325;1924;bbq_ckn_s;2015-02-01 00:00:00;20:40:02;12,75;12,75;S;Chicken;Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce;The Barbecue Chicken Pizza;2015-02-01 20:54:26
4326;1924;prsc_argla_s;2015-02-01 00:00:00;20:40:02;12,5;12,5;S;Supreme;Prosciutto di San Daniele, Arugula, Mozzarella Cheese;The Prosciutto and Arugula Pizza;2015-02-01 20:53:20
4327;1924;spinach_fet_m;2015-02-01 00:00:00;20:40:02;16;16;M;Veggie;Spinach, Mushrooms, Red Onions, Feta Cheese, Garlic;The Spinach and Feta Pizza;2015-02-01 20:57:42
4328;1925;ital_supr_m;2015-02-01 00:00:00;20:43:56;16,5;16,5;M;Supreme;Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic;The Italian Supreme Pizza;2015-02-01 21:03:28
4329;1925;pepperoni_s;2015-02-01 00:00:00;20:43:56;9,75;9,75;S;Classic;Mozzarella Cheese, Pepperoni;The Pepperoni Pizza;2015-02-01 21:00:50
4330;1926;green_garden_s;2015-02-01 00:00:00;21:12:29;12;12;S;Veggie;Spinach, Mushrooms, Tomatoes, Green Olives, Feta Cheese;The Green Garden Pizza;2015-02-01 21:28:06
4331;1926;pepperoni_s;2015-02-01 00:00:00;21:12:29;9,75;9,75;S;Classic;Mozzarella Cheese, Pepperoni;The Pepperoni Pizza;2015-02-01 21:28:56
4332;1927;soppressata_l;2015-02-01 00:00:00;21:31:03;20,75;20,75;L;Supreme;Soppressata Salami, Fontina Cheese, Mozzarella Cheese, Mushrooms, Garlic;The Soppressata Pizza;2015-02-01 21:45:27
4333;1927;spicy_ital_l;2015-02-01 00:00:00;21:31:03;20,75;20,75;L;Supreme;Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic;The Spicy Italian Pizza;2015-02-01 21:46:23
4334;1927;thai_ckn_l;2015-02-01 00:00:00;21:31:03;20,75;20,75;L;Chicken;Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce;The Thai Chicken Pizza;2015-02-01 21:50:45
4335;1928;bbq_ckn_l;2015-02-01 00:00:00;21:57:20;20,75;20,75;L;Chicken;Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce;The Barbecue Chicken Pizza;2015-02-01 22:15:26
4336;1929;cali_ckn_m;2015-02-01 00:00:00;22:08:01;16,75;16,75;M;Chicken;Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese;The California Chicken Pizza;2015-02-01 22:25:40
4337;1929;classic_dlx_s;2015-02-01 00:00:00;22:08:01;12;12;S;Classic;Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon;The Classic Deluxe Pizza;2015-02-01 22:26:24
4338;1929;hawaiian_l;2015-02-01 00:00:00;22:08:01;16,5;16,5;L;Classic;Sliced Ham, Pineapple, Mozzarella Cheese;The Hawaiian Pizza;2015-02-01 22:24:56
4339;1929;napolitana_l;2015-02-01 00:00:00;22:08:01;20,5;20,5;L;Classic;Tomatoes, Anchovies, Green Olives, Red Onions, Garlic;The Napolitana Pizza;2015-02-01 22:24:19
4340;1930;calabrese_m;2015-02-01 00:00:00;22:11:02;16,25;16,25;M;Supreme;慛duja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic;The Calabrese Pizza;2015-02-01 22:27:43
4341;1931;big_meat_s;2015-02-01 00:00:00;22:15:43;12;12;S;Classic;Bacon, Pepperoni, Italian Sausage, Chorizo Sausage;The Big Meat Pizza;2015-02-01 22:32:30
4342;1931;southw_ckn_m;2015-02-01 00:00:00;22:15:43;16,75;16,75;M;Chicken;Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce;The Southwest Chicken Pizza;2015-02-01 22:34:12
4343;1932;cali_ckn_l;2015-02-01 00:00:00;22:29:35;20,75;20,75;L;Chicken;Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese;The California Chicken Pizza;2015-02-01 22:46:12
4344;1932;thai_ckn_m;2015-02-01 00:00:00;22:29:35;16,75;16,75;M;Chicken;Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce;The Thai Chicken Pizza;2015-02-01 22:42:09
4345;1933;cali_ckn_m;2015-02-02 00:00:00;11:17:08;16,75;16,75;M;Chicken;Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese;The California Chicken Pizza;2015-02-02 11:34:17
4346;1933;ital_veggie_m;2015-02-02 00:00:00;11:17:08;16,75;16,75;M;Veggie;Eggplant, Artichokes, Tomatoes, Zucchini, Red Peppers, Garlic, Pesto Sauce;The Italian Vegetables Pizza;2015-02-02 11:28:57
4347;1933;thai_ckn_l;2015-02-02 00:00:00;11:17:08;20,75;20,75;L;Chicken;Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce;The Thai Chicken Pizza;2015-02-02 11:30:09
4348;1933;thai_ckn_m;2015-02-02 00:00:00;11:17:08;16,75;16,75;M;Chicken;Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce;The Thai Chicken Pizza;2015-02-02 11:28:32
4349;1934;cali_ckn_m;2015-02-02 00:00:00;11:24:45;16,75;16,75;M;Chicken;Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese;The California Chicken Pizza;2015-02-02 11:45:31
4350;1935;ital_veggie_s;2015-02-02 00:00:00;11:24:47;12,75;12,75;S;Veggie;Eggplant, Artichokes, Tomatoes, Zucchini, Red Peppers, Garlic, Pesto Sauce;The Italian Vegetables Pizza;2015-02-02 11:44:56
4351;1935;prsc_argla_m;2015-02-02 00:00:00;11:24:47;16,5;16,5;M;Supreme;Prosciutto di San Daniele, Arugula, Mozzarella Cheese;The Prosciutto and Arugula Pizza;2015-02-02 11:38:56
4352;1936;hawaiian_l;2015-02-02 00:00:00;11:34:50;16,5;16,5;L;Classic;Sliced Ham, Pineapple, Mozzarella Cheese;The Hawaiian Pizza;2015-02-02 11:51:46
4353;1936;thai_ckn_l;2015-02-02 00:00:00;11:34:50;20,75;20,75;L;Chicken;Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce;The Thai Chicken Pizza;2015-02-02 11:54:10
4354;1937;sicilian_m;2015-02-02 00:00:00;11:43:47;16,25;16,25;M;Supreme;Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic;The Sicilian Pizza;2015-02-02 11:58:37
4355;1938;pepperoni_l;2015-02-02 00:00:00;11:46:18;15,25;15,25;L;Classic;Mozzarella Cheese, Pepperoni;The Pepperoni Pizza;2015-02-02 12:04:50
4356;1939;pepperoni_s;2015-02-02 00:00:00;12:29:44;9,75;9,75;S;Classic;Mozzarella Cheese, Pepperoni;The Pepperoni Pizza;2015-02-02 12:43:07
4357;1940;veggie_veg_l;2015-02-02 00:00:00;12:30:48;20,25;20,25;L;Veggie;Mushrooms, Tomatoes, Red Peppers, Green Peppers, Red Onions, Zucchini, Spinach, Garlic;The Vegetables + Vegetables Pizza;2015-02-02 12:47:42
4358;1941;pepperoni_s;2015-02-02 00:00:00;12:33:21;9,75;9,75;S;Classic;Mozzarella Cheese, Pepperoni;The Pepperoni Pizza;2015-02-02 12:49:27
4359;1942;classic_dlx_m;2015-02-02 00:00:00;12:38:58;16;16;M;Classic;Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon;The Classic Deluxe Pizza;2015-02-02 12:57:49
4360;1942;thai_ckn_s;2015-02-02 00:00:00;12:38:58;12,75;12,75;S;Chicken;Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce;The Thai Chicken Pizza;2015-02-02 13:01:37
4361;1943;five_cheese_l;2015-02-02 00:00:00;12:40:35;18,5;18,5;L;Veggie;Mozzarella Cheese, Provolone Cheese, Smoked Gouda Cheese, Romano Cheese, Blue Cheese, Garlic;The Five Cheese Pizza;2015-02-02 12:53:55
4362;1943;hawaiian_l;2015-02-02 00:00:00;12:40:35;16,5;16,5;L;Classic;Sliced Ham, Pineapple, Mozzarella Cheese;The Hawaiian Pizza;2015-02-02 12:53:49
4363;1944;four_cheese_m;2015-02-02 00:00:00;12:49:13;14,75;14,75;M;Veggie;Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic;The Four Cheese Pizza;2015-02-02 13:03:31
4364;1944;spicy_ital_m;2015-02-02 00:00:00;12:49:13;16,5;16,5;M;Supreme;Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic;The Spicy Italian Pizza;2015-02-02 13:06:50
4365;1945;spinach_fet_s;2015-02-02 00:00:00;12:50:14;12;12;S;Veggie;Spinach, Mushrooms, Red Onions, Feta Cheese, Garlic;The Spinach and Feta Pizza;2015-02-02 13:07:41
4366;1946;cali_ckn_l;2015-02-02 00:00:00;13:01:49;20,75;20,75;L;Chicken;Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese;The California Chicken Pizza;2015-02-02 13:14:19
4367;1946;cali_ckn_m;2015-02-02 00:00:00;13:01:49;16,75;16,75;M;Chicken;Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese;The California Chicken Pizza;2015-02-02 13:19:52
4368;1946;ckn_alfredo_m;2015-02-02 00:00:00;13:01:49;16,75;16,75;M;Chicken;Chicken, Red Onions, Red Peppers, Mushrooms, Asiago Cheese, Alfredo Sauce;The Chicken Alfredo Pizza;2015-02-02 13:16:22
4369;1946;ital_cpcllo_l;2015-02-02 00:00:00;13:01:49;20,5;20,5;L;Classic;Capocollo, Red Peppers, Tomatoes, Goat Cheese, Garlic, Oregano;The Italian Capocollo Pizza;2015-02-02 13:14:14
4370;1946;mediterraneo_s;2015-02-02 00:00:00;13:01:49;12;24;S;Veggie;Spinach, Artichokes, Kalamata Olives, Sun-dried Tomatoes, Feta Cheese, Plum Tomatoes, Red Onions;The Mediterranean Pizza;2015-02-02 13:17:01
4371;1946;mexicana_m;2015-02-02 00:00:00;13:01:49;16;32;M;Veggie;Tomatoes, Red Peppers, Jalapeno Peppers, Red Onions, Cilantro, Corn, Chipotle Sauce, Garlic;The Mexicana Pizza;2015-02-02 13:24:04
4372;1946;sicilian_s;2015-02-02 00:00:00;13:01:49;12,25;12,25;S;Supreme;Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic;The Sicilian Pizza;2015-02-02 13:19:04
4373;1946;soppressata_l;2015-02-02 00:00:00;13:01:49;20,75;20,75;L;Supreme;Soppressata Salami, Fontina Cheese, Mozzarella Cheese, Mushrooms, Garlic;The Soppressata Pizza;2015-02-02 13:20:38
4374;1947;bbq_ckn_m;2015-02-02 00:00:00;13:12:14;16,75;16,75;M;Chicken;Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce;The Barbecue Chicken Pizza;2015-02-02 13:32:23
4375;1947;thai_ckn_l;2015-02-02 00:00:00;13:12:14;20,75;20,75;L;Chicken;Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce;The Thai Chicken Pizza;2015-02-02 13:30:04
4376;1948;ital_supr_s;2015-02-02 00:00:00;13:13:28;12,5;12,5;S;Supreme;Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic;The Italian Supreme Pizza;2015-02-02 13:32:04
4377;1948;mexicana_l;2015-02-02 00:00:00;13:13:28;20,25;20,25;L;Veggie;Tomatoes, Red Peppers, Jalapeno Peppers, Red Onions, Cilantro, Corn, Chipotle Sauce, Garlic;The Mexicana Pizza;2015-02-02 13:31:38
4378;1948;pep_msh_pep_l;2015-02-02 00:00:00;13:13:28;17,5;17,5;L;Classic;Pepperoni, Mushrooms, Green Peppers;The Pepperoni, Mushroom, and Peppers Pizza;2015-02-02 13:28:38
4379;1949;bbq_ckn_l;2015-02-02 00:00:00;13:14:06;20,75;20,75;L;Chicken;Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce;The Barbecue Chicken Pizza;2015-02-02 13:30:37
4380;1950;ital_cpcllo_l;2015-02-02 00:00:00;13:14:40;20,5;20,5;L;Classic;Capocollo, Red Peppers, Tomatoes, Goat Cheese, Garlic, Oregano;The Italian Capocollo Pizza;2015-02-02 13:32:44
4381;1951;pepperoni_l;2015-02-02 00:00:00;13:39:08;15,25;15,25;L;Classic;Mozzarella Cheese, Pepperoni;The Pepperoni Pizza;2015-02-02 13:54:35
4382;1951;spicy_ital_l;2015-02-02 00:00:00;13:39:08;20,75;20,75;L;Supreme;Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic;The Spicy Italian Pizza;2015-02-02 13:54:19
4383;1952;mexicana_l;2015-02-02 00:00:00;13:41:46;20,25;20,25;L;Veggie;Tomatoes, Red Peppers, Jalapeno Peppers, Red Onions, Cilantro, Corn, Chipotle Sauce, Garlic;The Mexicana Pizza;2015-02-02 13:53:58
4384;1953;ital_supr_m;2015-02-02 00:00:00;13:42:31;16,5;16,5;M;Supreme;Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic;The Italian Supreme Pizza;2015-02-02 13:58:34
4385;1954;pep_msh_pep_s;2015-02-02 00:00:00;13:53:10;11;11;S;Classic;Pepperoni, Mushrooms, Green Peppers;The Pepperoni, Mushroom, and Peppers Pizza;2015-02-02 14:07:51
4386;1955;the_greek_s;2015-02-02 00:00:00;14:28:24;12;12;S;Classic;Kalamata Olives, Feta Cheese, Tomatoes, Garlic, Beef Chuck Roast, Red Onions;The Greek Pizza;2015-02-02 14:49:47
4387;1956;calabrese_m;2015-02-02 00:00:00;14:36:07;16,25;16,25;M;Supreme;慛duja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic;The Calabrese Pizza;2015-02-02 14:54:43
4388;1956;ckn_pesto_l;2015-02-02 00:00:00;14:36:07;20,75;20,75;L;Chicken;Chicken, Tomatoes, Red Peppers, Spinach, Garlic, Pesto Sauce;The Chicken Pesto Pizza;2015-02-02 14:57:34
4389;1956;veggie_veg_m;2015-02-02 00:00:00;14:36:07;16;16;M;Veggie;Mushrooms, Tomatoes, Red Peppers, Green Peppers, Red Onions, Zucchini, Spinach, Garlic;The Vegetables + Vegetables Pizza;2015-02-02 14:52:02
4390;1957;big_meat_s;2015-02-02 00:00:00;14:50:01;12;12;S;Classic;Bacon, Pepperoni, Italian Sausage, Chorizo Sausage;The Big Meat Pizza;2015-02-02 15:05:02
4391;1957;ckn_alfredo_l;2015-02-02 00:00:00;14:50:01;20,75;20,75;L;Chicken;Chicken, Red Onions, Red Peppers, Mushrooms, Asiago Cheese, Alfredo Sauce;The Chicken Alfredo Pizza;2015-02-02 15:06:55
4392;1957;ckn_pesto_l;2015-02-02 00:00:00;14:50:01;20,75;20,75;L;Chicken;Chicken, Tomatoes, Red Peppers, Spinach, Garlic, Pesto Sauce;The Chicken Pesto Pizza;2015-02-02 15:06:12
4393;1957;green_garden_s;2015-02-02 00:00:00;14:50:01;12;12;S;Veggie;Spinach, Mushrooms, Tomatoes, Green Olives, Feta Cheese;The Green Garden Pizza;2015-02-02 15:07:48
4394;1957;ital_supr_m;2015-02-02 00:00:00;14:50:01;16,5;16,5;M;Supreme;Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic;The Italian Supreme Pizza;2015-02-02 15:12:53
4395;1957;pep_msh_pep_s;2015-02-02 00:00:00;14:50:01;11;11;S;Classic;Pepperoni, Mushrooms, Green Peppers;The Pepperoni, Mushroom, and Peppers Pizza;2015-02-02 15:03:11
4396;1957;pepperoni_l;2015-02-02 00:00:00;14:50:01;15,25;15,25;L;Classic;Mozzarella Cheese, Pepperoni;The Pepperoni Pizza;2015-02-02 15:05:37
4397;1957;peppr_salami_l;2015-02-02 00:00:00;14:50:01;20,75;20,75;L;Supreme;Genoa Salami, Capocollo, Pepperoni, Tomatoes, Asiago Cheese, Garlic;The Pepper Salami Pizza;2015-02-02 15:08:03
4398;1957;peppr_salami_s;2015-02-02 00:00:00;14:50:01;12,5;12,5;S;Supreme;Genoa Salami, Capocollo, Pepperoni, Tomatoes, Asiago Cheese, Garlic;The Pepper Salami Pizza;2015-02-02 15:06:38
